bank_id,legal_name,web_address,total_assets_thousands,total_deposits_thousands,net_income_thousands,hq_city,hq_state,total_branches,thalux_asset_tier,extracted_at
16820,The Bank of Glen Burnie,www.thebankofglenburnie.com,380395,357545,115,Glen Burnie,Maryland,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
16825,Sunmark Community Bank,www.sunmarkbank.com,539262,452995,2867,Perry,Georgia,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
16835,Prosperity Bank,www.prosperitybankusa.com,43608962,32946478,121185,El Campo,Texas,354,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
16840,River Falls State Bank,www.rfstatebankonline2.com,141035,125735,357,River Falls,Wisconsin,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
16849,First Arkansas Bank and Trust,www.fabandt.bank,1150445,998431,5332,Jacksonville,Arkansas,21,Tier 2: Regional Bank,2026-06-26T14:42:54Z
16852,"Citizens Deposit Bank of Arlington, Inc.",http://www.cdbky.com,342430,285878,1278,Arlington,Kentucky,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
16854,Community 1st Bank Las Vegas,www.cfblv.com,292258,265657,1511,Las Vegas,New Mexico,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
16858,First American Bank and Trust Company,www.fabt.bank,889689,751077,4141,Athens,Georgia,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
1686,Farmers State Bank,http://www.fsbparkston.com,258864,242058,524,Parkston,South Dakota,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
16863,Citizens Independent Bank,www.bankcib.com,317367,270941,432,Saint Louis Park,Minnesota,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
16866,West Texas State Bank,www.WTSB.com,407215,359838,1872,Snyder,Texas,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
16868,Corn Growers State Bank,corngrowersbank.com,36210,33092,-8,Murdock,Nebraska,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
1687,Community Bank,http://www.communitybankavon.com,70552,61664,162,Avon,South Dakota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
16889,United Community Bank,www.ucbi.com,28114413,24415141,81960,Greenville,South Carolina,191,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
16891,Pilgrim Bank,www.pilgrimbank.bank,723631,592946,1189,Pittsburg,Texas,14,Tier 1: Community Bank,2026-06-26T14:42:54Z
16895,First State Bank of Bedias,www.bediasbank.com,221652,181479,1372,Bedias,Texas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
16897,F&M Bank,http://www.fmbanknow.com,424128,362181,1510,Washington,Georgia,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
169,First National Bank of Griffin,www.fnbgriffin.com,377461,328052,1289,Griffin,Georgia,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
16900,Princeville State Bank,www.p-s-b.com,120395,98316,432,Princeville,Illinois,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
16906,State Bank of Taunton,www.statebankoftaunton.com,47031,37666,78,Taunton,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
16908,SSB Bank,www.spirostatebank.com,123275,108698,-85,Spiro,Oklahoma,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
16910,22nd State Banking Company,www.22ndstatebank.com,271864,223935,211,Mobile,Alabama,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
16916,F & M Bank and Trust Company,www.fmbankandtrust.com,89178,79076,197,Manchester,Georgia,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
1693,UBank,www.ubank.bank,180128,155852,534,Knoxville,Tennessee,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
16941,The Farmers State Bank,www.fsbwathena.com,86770,79582,258,Wathena,Kansas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
16953,Bank of Clarks,bankofclarks.net,61329,49124,39,Clarks,Nebraska,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
16958,Minnwest Bank,www.minnwestbank.com,2965084,2599116,9350,Redwood Falls,Minnesota,36,Tier 2: Regional Bank,2026-06-26T14:42:54Z
16959,Bank of Billings,www.thebankofbillings.com,103243,89822,256,Billings,Missouri,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
1696,The Farmers Bank,www.thefarmersbank.net,950916,811490,3946,Portland,Tennessee,11,Tier 1: Community Bank,2026-06-26T14:42:54Z
16968,The Peoples Bank,www.peoplesbanksc.com,443842,393283,1772,Iva,South Carolina,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
16970,"Peoples Bank of  Kentucky, Inc.",http://www.peoplesbankofky.com,557555,486024,-1310,Flemingsburg,Kentucky,12,Tier 1: Community Bank,2026-06-26T14:42:54Z
16971,SOLUTIONS NORTH BANK,www.snbks.com,485430,408418,1617,Stockton,Kansas,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
16976,Community State Bank of Orbisonia,www.communitystate.bank,472063,423227,639,Orbisonia,Pennsylvania,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
16980,Bank of Colorado,www.bankofcolorado.com,7560233,6615157,23592,Fort Collins,Colorado,60,Tier 2: Regional Bank,2026-06-26T14:42:54Z
16982,Bank of Pontiac,www.bankofpontiac.com,1199826,1019125,4222,Pontiac,Illinois,14,Tier 2: Regional Bank,2026-06-26T14:42:54Z
170,The Peoples Bank of Georgia,www.peoplesbankofga.com,242523,219078,928,Talbotton,Georgia,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
1700,First Century Bank,http://www.firstcenturybank.com,780870,694756,3236,Tazewell,Tennessee,12,Tier 1: Community Bank,2026-06-26T14:42:54Z
17001,First Security Bank and Trust Company,www.fsbokc.com,247894,201734,585,Oklahoma City,Oklahoma,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
17009,Central Bank of Kansas City,www.centralbankkc.com,399068,328770,2656,Kansas City,Missouri,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
17011,FNB SOUTH,www.fnbsouth.net,716485,596064,4713,Alma,Georgia,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
17040,Wilson & Muir Bank & Trust Company,www.wilsonmuirbank.com,847346,748122,5297,Bardstown,Kentucky,12,Tier 1: Community Bank,2026-06-26T14:42:54Z
1705,Mountain Valley Bank,www.mtnvalleybankonline.com,256449,201055,357,Dunlap,Tennessee,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
17062,State Bank of Bellingham,www.stbankbhm.com,48872,40072,31,Bellingham,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
17068,Labette Bank,www.labettebank.com,547339,461409,1503,Altamont,Kansas,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
17073,The Peoples Bank,http://www.thepeoplesbank.com,112692,98609,177,Willacoochee,Georgia,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
17077,First US Bank,www.firstusbank.com,1165282,1045131,2305,Birmingham,Alabama,16,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17094,HomeBank Texas,www.homebanktx.com,393728,342054,1858,Seagoville,Texas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
17096,Liberty State Bank,https://www.libertystateplnd.com,163712,148156,751,Powers Lake,North Dakota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
17108,"Community Bank & Trust, Waco, Texas",www.cbtwaco.bank,658347,574836,1924,Waco,Texas,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
1711,Wellworth Bank,www.wellworth.bank,1776310,1502074,5758,Lafayette,Tennessee,20,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17115,Partners Bank of New England,www.partners.bank,1072343,809236,2517,Sanford,Maine,11,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17120,First Security Bank,www.firstsecuritybk.com,932827,847220,3274,Batesville,Mississippi,19,Tier 1: Community Bank,2026-06-26T14:42:54Z
17122,Lake Country Community Bank,lccbank.com,31038,27753,1,Morristown,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
17123,Artisans' Bank,www.artisansbank.com,719636,644979,731,Wilmington,Delaware,13,Tier 1: Community Bank,2026-06-26T14:42:54Z
1713,Bank of Perry County,http://thebankonthego.com,249774,220987,1027,Lobelville,Tennessee,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
17138,Peoples State Bank,http://www.psbokonline.com,14444,12647,46,Blair,Oklahoma,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
17145,Heritage Bank,www.bankonheritage.com,612529,421621,3760,Wood River,Nebraska,20,Tier 1: Community Bank,2026-06-26T14:42:54Z
1715,Citizens 1st Bank,www.citizens1stbank.com,828366,622557,3289,Tyler,Texas,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
17159,Bank of Utah,www.bankofutah.com,3725841,2862466,12080,Ogden,Utah,20,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17160,Cottonwood Valley Bank,www.cottonwoodvalleybank.com,38293,33141,100,Cedar Point,Kansas,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
17162,Dairy State Bank,www.dairystatebank.com,749618,644588,1617,Rice Lake,Wisconsin,12,Tier 1: Community Bank,2026-06-26T14:42:54Z
17169,State Bank & Trust Company,www.sbtcajun.com,155295,135893,525,Golden Meadow,Louisiana,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
17174,"Peoples State Bank, Fairmount, N. D.",www.peoples-state.com,40140,37316,87,Fairmount,North Dakota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
17180,Meredith Village Savings Bank,www.mvsb.com,1622674,1328886,2278,Meredith,New Hampshire,18,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17190,Bank of Camilla,www.bankofcamilla.net,195274,154132,827,Camilla,Georgia,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
17193,The Warrington Bank,www.warringtonbank.com,172298,143571,278,Pensacola,Florida,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
172,United Bank,www.accessunited.com,2216638,1946159,14735,Zebulon,Georgia,18,Tier 2: Regional Bank,2026-06-26T14:42:54Z
1720,Western Bank,http://www.westernbank.com,944019,834365,4525,Lubbock,Texas,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
17211,The Citizens Bank,www.thecitizensbank.net,1574662,1425068,6086,Batesville,Arkansas,16,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17214,Citizens State Bank,www.csbsealy.com,507541,457786,1698,Sealy,Texas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
17229,Henderson State Bank,www.hendersonstate.bank,634613,479237,2513,Henderson,Nebraska,12,Tier 1: Community Bank,2026-06-26T14:42:54Z
17230,Albank National Association,www.albanybank.com,729383,600748,1389,Chicago,Illinois,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
17232,Sidney State Bank,www.sidneybank.com,143225,127886,687,Sidney,Michigan,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
17241,North Central Bank,www.northcentralbank.com,163598,142635,405,Hennepin,Illinois,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
17259,St. Ansgar State Bank,www.stansgarbank.com,189417,142904,490,Saint Ansgar,Iowa,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
17262,Essex Bank,www.essex.bank,525663,439680,1168,Essex,Connecticut,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
17266,Columbia Bank,www.columbiabank.com/,66011146,53614966,198193,Roseburg,Oregon,377,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
17280,The Bank of Tioga,www.thebankoftioga.com,412987,396942,2642,Tioga,North Dakota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
17281,City National Bank,www.cnb.com,99947369,81067113,183570,Los Angeles,California,71,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
17282,BankIowa,http://www.bankiowa.com,836548,705412,3196,Cedar Rapids,Iowa,13,Tier 1: Community Bank,2026-06-26T14:42:54Z
1730,Peoples Bank of Greensboro,www.peoplesbankofgreensboro.com,112895,106893,241,Greensboro,Alabama,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
17308,Central Pacific Bank,WWW.CPB.BANK,7489639,6704549,22186,Honolulu,Hawaii,27,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17317,Goppert State Service Bank,http://www.gssb.us.com,342747,309875,1251,Garnett,Kansas,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
17320,Peoples Bank & Trust,http://www.bankpbt.com,611497,497366,3011,Pana,Illinois,14,Tier 1: Community Bank,2026-06-26T14:42:54Z
17323,First State Community Bank,www.fscb.com,4512330,3789102,19464,Farmington,Missouri,53,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17327,Bank of Dickson,www.bankofdickson.bank,284652,255104,561,Dickson,Tennessee,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
17348,South Story Bank & Trust,www.southstorybank.com,607348,483329,845,Slater,Iowa,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
1735,Farmers and Merchants Bank,http://www.FandM.bank,311839,277570,655,Piedmont,Alabama,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
17350,First State Bank of San Diego,www.fsbsandiego.com,73050,66611,-171,San Diego,Texas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
17369,Carson Bank,www.carsonbank.com,213374,191739,647,Mulvane,Kansas,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
17374,Mid-America Bank,http://www.mid-americabank.com,566810,435266,2244,Baldwin City,Kansas,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
17375,The State Exchange Bank,www.stateexchange.net,46773,42448,194,Mankato,Kansas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
17388,M C Bank & Trust Company,www.mcbt.com,489840,394185,1019,Morgan City,Louisiana,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
17393,German American Bank,www.germanamerican.com,8371107,7045094,34629,Jasper,Indiana,97,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17399,Impact Bank,www.impact-bank.com,171028,153609,564,Wellington,Kansas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
17410,The Bendena State Bank,www.bendenastatebank.com,132193,119278,535,Bendena,Kansas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
17411,Mountain Valley Bank,http://www.bankmvb.com,557172,447421,1360,Walden,Colorado,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
17431,Stone Bank,www.stonebank.com,895006,715293,4141,Mountain View,Arkansas,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
17437,Dacotah Bank,www.dacotahbank.com,4867664,4352301,13703,Aberdeen,South Dakota,32,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17438,First National Bank of America,www.fnba.com,6762755,3835105,45608,East Lansing,Michigan,3,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17441,Dysart State Bank,WWW.DYSARTSTATEBANK.COM,17053,13751,80,Dysart,Iowa,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
17443,Piscataqua Savings Bank,www.piscataqua.com,381255,298911,345,Portsmouth,New Hampshire,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
17446,Maverick Bank,www.maverick.bank,780328,687286,3515,Fort Davis,Texas,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
1745,The Farmers & Merchants Bank,www.fmbal.com,98772,87224,162,Waterloo,Alabama,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
17450,Defiance State Bank,defiancestatebank.com,42492,33675,73,Defiance,Iowa,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
17451,Halstead Bank,www.halsteadbank.com,211043,192516,756,Halstead,Kansas,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
17453,Apple River State Bank,www.appleriverstatebank.com,630236,505195,2414,Apple River,Illinois,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
17470,First Bank Chicago,www.firstbankchicago.com,2161369,1750105,1339,Highland Park,Illinois,4,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17477,United Bank & Trust,www.ubankonline.com,905364,732985,3338,Marysville,Kansas,16,Tier 1: Community Bank,2026-06-26T14:42:54Z
17478,FirsTier Bank,www.firstierbanks.com,1114807,949685,2072,Kimball,Nebraska,12,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17491,PlainsCapital Bank,www.plainscapital.com,12440134,10680035,33474,University Park,Texas,58,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
175,The Commercial Bank,http://thecommercialbank.net,458895,417152,3602,Crawford,Georgia,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
17509,First State Bank,keysbank.com,1188143,1057246,1557,Key West,Florida,9,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17513,The Fisher National Bank,www.fishernational.com,369338,320010,1492,Fisher,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
17514,Banterra Bank,www.banterra.bank,3260267,3005844,6884,Marion,Illinois,43,Tier 2: Regional Bank,2026-06-26T14:42:54Z
1753,Union Bank & Trust Company,www.unionbnk.com,329266,295201,1347,Monticello,Arkansas,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
17534,KeyBank National Association,www.key.com,185983433,153305440,581466,Cleveland,Ohio,954,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
17543,Bank of Dade,www.bankofdade.com,160627,150095,1129,Trenton,Georgia,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
17551,Community State Bank,www.csbpaton.com,42768,35093,29,Paton,Iowa,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
1756,Central Bank,http://www.centralbankar.com,937589,736204,2684,Little Rock,Arkansas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
17563,Palmetto State Bank,http://www.palmettostatebank.com,619096,515060,1195,Hampton,South Carolina,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
17572,First National Bank in Taylorville,www.fnbtaylorville.com,200967,175272,689,Taylorville,Illinois,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
17580,FNBT BANK,http://www.FNBT.com,653557,583416,2481,Fort Walton Beach,Florida,11,Tier 1: Community Bank,2026-06-26T14:42:54Z
17587,Simmesport State Bank,www.simmesportstatebank.net,201586,176801,649,Simmesport,Louisiana,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
17588,The First State Bank,www.fsblouise.com,884220,798254,5020,Louise,Texas,15,Tier 1: Community Bank,2026-06-26T14:42:54Z
17603,The National Bank of Andrews,www.nbabankonline.com,331407,292206,2322,Andrews,Texas,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
17607,The City State Bank,www.citysb.com,57101,52351,203,Fort Scott,Kansas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
17612,Central Bank,www.centralbankhouston.com,1347254,1209219,6133,Houston,Texas,4,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17614,Farmers Bank & Trust,www.farmersbankks.com,1048648,721137,7282,Great Bend,Kansas,9,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17621,Basile State Bank,www.basilebank.com,88419,79167,363,Basile,Louisiana,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
17622,Alden State Bank,www.alden.bank,317891,276287,1341,Alden,Michigan,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
17629,The Farmers State Bank of Blue Mound,WWW.FSBKANSAS.COM,52635,45686,172,Blue Mound,Kansas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
17636,Astra Bank,astra.bank,429171,377922,646,Scandia,Kansas,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
17639,RVR Bank,www.rvr.bank,554267,493408,2509,Fremont,Nebraska,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
17643,First National Bank,www.fnb4u.com,464526,436349,1561,Alamogordo,New Mexico,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
17650,"The Stockgrowers State Bank of Ashland, Kansas",www.stockgrowersbank.com,219053,184932,883,Ashland,Kansas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
17658,Norway Savings Bank,www.norwaysavings.bank,2080808,1613762,4533,Norway,Maine,25,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17661,The First State Bank of Healy,www.fsbhealy.com,113243,92668,347,Healy,Kansas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
17671,Bank of Prairie Village,https://www.bankofprairievillage.com,164915,147184,539,Prairie Village,Kansas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
17672,The Citizens State Bank,www.thecsb.com,452672,386628,1946,Moundridge,Kansas,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
17676,Legacy Bank,www.legacy.bank,860820,731341,2535,Colwich,Kansas,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
1768,Mechanics Bank,www.mechanicsbank.com,21403986,18251541,47502,Walnut Creek,California,170,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
17685,Outdoor Bank,www.outdoorbank.com,633993,556999,705,Manhattan,Kansas,11,Tier 1: Community Bank,2026-06-26T14:42:54Z
17734,DLP Bank,http://www.communitystatebank-fl.com,305089,245523,605,Starke,Florida,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
17735,City National Bank of West Virginia,www.bankatcity.com,6741168,5448988,32256,Charleston,West Virginia,97,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17736,The Hometown Savings Bank,http://www.thsb.com,461872,413180,174,Terre Haute,Indiana,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
17739,Plains State Bank,http://www.psbplains.com,839989,681359,3152,Humble,Texas,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
17741,Maine Community Bank,www.maine.bank,2894748,2271157,7017,Portland,Maine,23,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17743,Saco & Biddeford Savings Institution,www.sbsavings.bank,1456967,1013840,604,Saco,Maine,7,Tier 2: Regional Bank,2026-06-26T14:42:54Z
17749,Bath Savings Institution,www.bathsavings.bank,1499837,1161004,217,Bath,Maine,13,Tier 2: Regional Bank,2026-06-26T14:42:54Z
